ticker,rs_ratio,rs_momentum,quadrant,heading,angle_deg,distance,delta_distance,straightness,tail_r2,quadrant_run,pred_excess,rrg_score,tercile,hit_1M_pct,n_bucket,R,mean_loss,bucket_mean,bucket_std,baseline_hit,sector_etf,sector,setup
F,101.43640398426093,101.02489140905507,Leading,NE,55.12372870510179,2.9068462145879885,0.835500325006945,0.665180165227333,0.9799867456208932,6.0,-0.001942244373761664,32.142857142857146,3.0,50.02083227954024,1987.0,1.0963870351046292,-0.055123685190290844,0.0026275251304912306,0.07745335944243498,50.93476967400494,XLY,Consumer Discretionary,Leading
AZO,98.45622158595951,99.9477051820867,Lagging,SW,-112.52098273420513,1.8579529761049327,0.10299652893904332,0.19993062718350235,0.9764383791334187,9.0,-0.0023662522828108864,28.571428571428573,2.0,51.78518649497532,2109.0,1.20945034802728,-0.057500113710508616,0.008340903525373575,0.08821963747737263,50.93476967400494,XLY,Consumer Discretionary,Lagging
WSM,102.34925505543751,101.35390208025224,Leading,NE,38.50105651995028,3.686348724100738,1.1051012038522172,0.9297412778360258,0.9807949230198911,5.0,-0.002377717765300868,25.0,3.0,50.02083227954024,1987.0,1.0963870351046292,-0.055123685190290844,0.0026275251304912306,0.07745335944243498,50.93476967400494,XLY,Consumer Discretionary,Established leader
ORLY,98.9803045951517,100.1741790815672,Improving,S,-109.07797253422385,1.445103647210241,-0.23928366624922792,0.10899157761711867,0.9425498757192757,1.0,-0.002389651642289524,21.428571428571427,1.0,49.33234623137734,2456.0,1.0099307453883328,-0.06057605483490135,-0.0005915488060465744,0.08569843657410448,50.93476967400494,XLY,Consumer Discretionary,Improving
LULU,98.35460721612063,99.27301772168346,Lagging,SW,-138.16976894702606,3.7823254809811946,1.041121736019448,0.8114382148482392,0.9794123876408243,13.0,-0.0033978399132026014,17.857142857142858,3.0,51.21861866778951,1741.0,1.1986461917367173,-0.061696003371126316,0.007802981757371015,0.09400765398437291,50.93476967400494,XLY,Consumer Discretionary,Lagging
RCL,100.31681010035888,101.04805786249895,Leading,NE,59.725380234597075,1.1645440612659474,0.38657173878788587,0.9468785359193649,0.9946384239907479,2.0,-0.0036839089788529263,14.285714285714286,1.0,51.40867278331929,2238.0,1.1078715276551048,-0.05607263947292966,0.004714314137214379,0.08236131119440478,50.93476967400494,XLY,Consumer Discretionary,Established leader
GRMN,101.06850305153928,99.76265868385545,Weakening,S,-108.67066274087381,2.30607749818007,1.3841121132949867,0.43211980267304867,0.7824180994984569,7.0,-0.0037762559712877105,10.714285714285714,2.0,48.68001316502866,2708.0,1.1308008955497417,-0.05300962082831347,0.0018818411193892318,0.07767348440784182,50.93476967400494,XLY,Consumer Discretionary,Weakening
DRI,100.69970566932953,100.93679624524893,Leading,NE,38.380535104234724,1.4510124132732662,1.02634670071323,0.9034527787334914,0.9834591460818527,7.0,-0.003908003580648794,7.142857142857143,1.0,51.40867278331929,2238.0,1.1078715276551048,-0.05607263947292966,0.004714314137214379,0.08236131119440478,50.93476967400494,XLY,Consumer Discretionary,Established leader
LVS,98.7075114355168,99.0864206465778,Lagging,W,-165.9467466571951,1.4237505364094547,0.655272206509875,0.771681279540594,0.9765875667503644,12.0,-0.0045689859009521595,3.5714285714285716,1.0,49.761177507239175,2649.0,1.0686683069213887,-0.05672966869100139,0.0016155033508285536,0.08218589806619243,50.93476967400494,XLY,Consumer Discretionary,Lagging
SBUX,101.41864379470822,99.77882923996665,Weakening,S,-91.72598376323943,1.8048316064217746,0.5063376311803047,0.9577149290458424,0.9954624987575635,4.0,-0.004983740200574277,0.0,2.0,48.68001316502866,2708.0,1.1308008955497417,-0.05300962082831347,0.0018818411193892318,0.07767348440784182,50.93476967400494,XLY,Consumer Discretionary,Weakening
CHD,100.53035299856417,100.44042582270757,Leading,NE,56.49660945975897,1.1394043932926134,-0.4072815197782449,0.541271734676549,0.8393248446378548,2.0,0.0026748259415497293,100.0,1.0,51.142546547082155,1755.0,1.1202274027352646,-0.035881810777858854,0.0030022951073076323,0.05216158976927993,51.69423844837422,XLP,Consumer Staples,Leading
GIS,98.7087070268353,101.60313892464094,Improving,NE,44.00171288377894,5.94620130012558,-1.0658169832362079,0.9765101267562358,0.9912710272479004,8.0,0.0024237798931997703,95.45454545454545,3.0,48.945780843598236,1589.0,1.0385724240705874,-0.043636722563316806,-0.00025007690368355475,0.06077496039897463,51.69423844837422,XLP,Consumer Staples,Improving
TAP,98.28709774890486,100.3299337940245,Improving,NE,31.877790362868826,6.33440845771727,0.15686504337152574,0.7320089514742167,0.9703981787215039,2.0,0.002327569157794557,90.9090909090909,3.0,48.945780843598236,1589.0,1.0385724240705874,-0.043636722563316806,-0.00025007690368355475,0.06077496039897463,51.69423844837422,XLP,Consumer Staples,Improving -> potential leader
MNST,101.93716879542538,101.32645605769986,Leading,NE,46.72996834741689,4.428086383726969,0.7116589660672323,0.6524890527709267,0.9918381560847491,9.0,0.0011955750322135803,86.36363636363636,3.0,50.88821094161842,2061.0,1.0019689954887627,-0.03944563563055816,0.0007093612824117733,0.05447615249214137,51.69423844837422,XLP,Consumer Staples,Leading
KMB,99.69139618115169,101.06133550244404,Improving,E,13.122517535316774,2.48218350886554,-0.28782348285511894,0.9475900412668913,0.984232349662211,26.0,0.0008608218311443818,81.81818181818181,3.0,48.945780843598236,1589.0,1.0385724240705874,-0.043636722563316806,-0.00025007690368355475,0.06077496039897463,51.69423844837422,XLP,Consumer Staples,Improving
CASY,101.60881204940931,98.8091811088338,Weakening,SW,-125.2063232094627,12.80324434760742,2.2528938875903375,0.9747593189094964,0.9928120996737816,5.0,0.0006213721419162257,77.27272727272727,3.0,51.51124168886739,2295.0,1.0434392604932519,-0.03808389131943814,0.001997043025022291,0.052620957499986507,51.69423844837422,XLP,Consumer Staples,Weakening
MO,101.35516042366349,100.02633722397357,Leading,S,-111.70818871060007,2.936093225798092,0.41057766487802017,0.7655227338362298,0.9135519216569041,22.0,0.0004397197434002389,72.72727272727273,3.0,50.88821094161842,2061.0,1.0019689954887627,-0.03944563563055816,0.0007093612824117733,0.05447615249214137,51.69423844837422,XLP,Consumer Staples,Leading
DG,99.63860381820648,99.89158210669397,Lagging,N,68.02523806340233,0.4349509971821092,-1.2000408469835333,0.9098945793743696,0.965246065014603,13.0,0.0002505947356898155,68.18181818181819,1.0,53.549818807725146,1976.0,1.063077369712578,-0.037716778983368,0.004024815738180451,0.05424814873257662,51.69423844837422,XLP,Consumer Staples,Deteriorating — avoid
HRL,100.12609890645493,101.37509992197786,Leading,NE,25.03128984538251,1.6932179600654569,-1.81932622072479,0.9969702893661463,0.9995688613704093,2.0,4.7193938799430183e-07,63.63636363636363,2.0,53.73698350858296,2153.0,1.0252542842786576,-0.03679443831157356,0.0033200395085915928,0.05138379716699275,51.69423844837422,XLP,Consumer Staples,Established leader
SJM,100.95788460729413,101.61899974305491,Leading,NE,33.47900496744879,2.045407244974428,-1.3413495221856255,0.993761238769404,0.9980882093643675,5.0,-6.689693339298036e-05,59.09090909090909,2.0,53.73698350858296,2153.0,1.0252542842786576,-0.03679443831157356,0.0033200395085915928,0.05138379716699275,51.69423844837422,XLP,Consumer Staples,Established leader
KO,101.94531879827004,100.01486452745216,Leading,S,-103.3212215332599,4.440607582608428,0.48941606799274195,0.9016841238721768,0.9808261484872385,18.0,-0.0006548652812016476,54.54545454545455,3.0,50.88821094161842,2061.0,1.0019689954887627,-0.03944563563055816,0.0007093612824117733,0.05447615249214137,51.69423844837422,XLP,Consumer Staples,Established leader
KDP,100.61572710433605,101.01236673552911,Leading,E,16.944250187432253,1.4408718150097457,-0.5472261995348751,0.9115515387913807,0.9833637979574833,7.0,-0.000682020141930891,50.0,1.0,51.142546547082155,1755.0,1.1202274027352646,-0.035881810777858854,0.0030022951073076323,0.05216158976927993,51.69423844837422,XLP,Consumer Staples,Established leader
EL,99.09160369621915,99.9806464896932,Lagging,N,92.02056613804487,1.001544977830257,-0.45026259896281107,0.9754280042548374,0.9939773022681725,18.0,-0.0008944594700742812,45.45454545454545,1.0,53.549818807725146,1976.0,1.063077369712578,-0.037716778983368,0.004024815738180451,0.05424814873257662,51.69423844837422,XLP,Consumer Staples,Deteriorating — avoid
PM,101.5752269134415,102.22774433310909,Leading,NE,46.67717766274068,2.982880455275186,1.8052274196353908,0.7777535214314167,0.9490494263974915,9.0,-0.0011574911170603279,40.90909090909091,3.0,50.88821094161842,2061.0,1.0019689954887627,-0.03944563563055816,0.0007093612824117733,0.05447615249214137,51.69423844837422,XLP,Consumer Staples,Established leader
HSY,98.45927018725635,98.63683064146444,Lagging,W,160.77078358485144,1.6772108975557922,0.28699111653410214,0.869310140589984,0.9152137336527417,10.0,-0.0012970311250927028,36.36363636363637,2.0,48.948811539875585,1689.0,1.1574938614456294,-0.03620828402138835,0.0019031310288965505,0.056634101738504646,51.69423844837422,XLP,Consumer Staples,Lagging
SYY,100.12177897066678,100.43992962487117,Leading,NE,44.19538591650015,0.4354986285057286,-0.8571966239836671,0.9613414836617807,0.9960497632836351,1.0,-0.0017304560805765294,31.818181818181817,1.0,51.142546547082155,1755.0,1.1202274027352646,-0.035881810777858854,0.0030022951073076323,0.05216158976927993,51.69423844837422,XLP,Consumer Staples,Established leader
WMT,99.51987038632473,97.73685976731346,Lagging,SW,-152.19098251558702,2.808724740025931,-0.9126782613634803,0.9820909295047833,0.9970868767859488,3.0,-0.001849615866235865,27.272727272727273,3.0,48.55025627086935,1749.0,1.1272782576362204,-0.04463103070970602,0.0012931874566608447,0.07192540401359455,51.69423844837422,XLP,Consumer Staples,Deteriorating — avoid
DLTR,100.3511818725289,100.78744952686174,Leading,NE,47.094194065239144,0.7364597081672568,-0.4292489713553147,0.9738359814737128,0.9954844088030034,3.0,-0.001979779220821007,22.727272727272727,1.0,51.142546547082155,1755.0,1.1202274027352646,-0.035881810777858854,0.0030022951073076323,0.05216158976927993,51.69423844837422,XLP,Consumer Staples,Established leader
KR,97.8964898499116,99.07930761186459,Lagging,SW,-123.14812647444374,2.0655008999795528,0.42961776904961546,0.9175133576409273,0.9955691397466911,7.0,-0.0032820803235702844,18.181818181818183,2.0,48.948811539875585,1689.0,1.1574938614456294,-0.03620828402138835,0.0019031310288965505,0.056634101738504646,51.69423844837422,XLP,Consumer Staples,Lagging
STZ,98.52593549978766,97.85013583887255,Lagging,SW,-119.65580751635491,4.419966234660844,2.5045566576462828,0.8735628378018275,0.9851788157082939,8.0,-0.003909213050295289,13.636363636363637,3.0,48.55025627086935,1749.0,1.1272782576362204,-0.04463103070970602,0.0012931874566608447,0.07192540401359455,51.69423844837422,XLP,Consumer Staples,Lagging
COST,98.45908561841837,98.71136642750292,Lagging,SW,-138.22311170948845,2.591704500692468,0.8306461457830778,0.994359546444276,0.9987428481153127,5.0,-0.00409578048286998,9.090909090909092,3.0,48.55025627086935,1749.0,1.1272782576362204,-0.04463103070970602,0.0012931874566608447,0.07192540401359455,51.69423844837422,XLP,Consumer Staples,Lagging
PEP,98.11688960870863,97.64198909891209,Lagging,W,-161.3679614568628,2.7187370690628336,2.0659949402183138,0.9162133600122219,0.9719559185017603,9.0,-0.0043394570186108036,4.545454545454546,3.0,48.55025627086935,1749.0,1.1272782576362204,-0.04463103070970602,0.0012931874566608447,0.07192540401359455,51.69423844837422,XLP,Consumer Staples,Lagging
TSN,99.2363407213447,98.05651931402508,Lagging,SW,-120.16689853386488,2.550895401038634,1.0794857767376174,0.9828616468769046,0.9969032574266269,4.0,-0.004387019304648529,0.0,3.0,48.55025627086935,1749.0,1.1272782576362204,-0.04463103070970602,0.0012931874566608447,0.07192540401359455,51.69423844837422,XLP,Consumer Staples,Lagging
